"Aou","stateroute","n","occ","Mean.Temp","Mean.Precip","Mean.Elev","Mean.EVI","SD.Temp","SD.Precip","SD.Elev","SD.EVI","Longi","Lati","sum.EVI","elev.mean","mat","ap.mean","MainCompAOU","FocalAbundance","FocalOcc","FocalSciName","AllCompSum","MainCompSum","CompOcc","nroutes","comp_scaled","zTemp","zPrecip","zElev","zEVI","FocalOcc_scale","occ_logit","numyears","c_s","abTemp","abElev","abPrecip","abEVI"
2881,4128,3,0.2,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-112.11,53.1,0.3310525,692.948959625863,2.1,427.381503518007,3000,2,0.2,"Perdix perdix",0,0,0,31,0,-1.12250179052418,-0.711277822544496,0.0260801751929876,-0.492732866848646,0.203,-1.36764869974843,3,-1.5169912954634,1.12250179052418,0.0260801751929876,0.711277822544496,0.492732866848646
2881,45002,1,0.0666666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-96.71,49.71,0.3463775,258.072595999816,2.2,514.800667471774,3000,1,0.0666666666666667,"Perdix perdix",0,0,0,31,0,-1.07643830271566,-0.184464264877161,-0.939925604520128,-0.330302562365009,0.071,-2.57142886177252,1,-1.5169912954634,1.07643830271566,0.939925604520128,0.184464264877161,0.330302562365009
2881,45005,4,0.266666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-98.01,49.38,0.3538225,300.89465354322,3.2,492.648526424941,3000,2,0.266666666666667,"Perdix perdix",0,0,0,31,0,-0.615803424630486,-0.317959573079863,-0.844803499604564,-0.251392701557134,0.269,-0.999702080147938,4.00000000000001,-1.5169912954634,0.615803424630486,0.844803499604564,0.317959573079863,0.251392701557134
2881,45013,2,0.133333333333333,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-96.6,50.06,0.400175,246.625352543349,2,517.316572308707,3000,2,0.133333333333333,"Perdix perdix",0,0,0,31,0,-1.1685652783327,-0.169302683389169,-0.965353758969652,0.23989934989982,0.137,-1.84043376525531,1.99999999999999,-1.5169912954634,1.1685652783327,0.965353758969652,0.169302683389169,0.23989934989982
2881,45102,3,0.2,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-96.85,49.36,0.476275,264.544269241485,2.4,510.092528526406,3000,1.33333333333333,0.2,"Perdix perdix",1.5,1.5,0.133333333333333,31,0.529411764705882,-0.984311327098628,-0.212836892978628,-0.925549854815684,1.04648637575332,0.203,-1.36764869974843,3,0.117139603289252,0.984311327098628,0.925549854815684,0.212836892978628,1.04648637575332
2881,45107,3,0.2,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-99.83,49.05,0.5316875,545.818198541624,2.3,446.087807889195,3000,1.66666666666667,0.2,"Perdix perdix",0,0,0,31,0,-1.03037481490715,-0.598548138218009,-0.300746429950313,1.63380573935525,0.203,-1.36764869974843,3,-1.5169912954634,1.03037481490715,0.300746429950313,0.598548138218009,1.63380573935525
2881,50044,1,0.0666666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-96.3,47.9,0.401995,316.128947061119,4.1,542.837238064905,3000,2,0.0666666666666667,"Perdix perdix",0,0,0,31,0,-0.201232034353827,-0.0155076559261745,-0.810963040984488,0.25918960465742,0.071,-2.57142886177252,1,-1.5169912954634,0.201232034353827,0.810963040984488,0.0155076559261745,0.25918960465742
2881,53002,4,0.266666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-114.46,48.1,0.3508325,1192.73692939582,5.5,591.755014850226,3000,1.5,0.266666666666667,"Perdix perdix",0,0,0,31,0,0.443656794965422,0.279285234510077,1.13627633164361,-0.283083834373191,0.269,-0.999702080147938,4.00000000000001,-1.5169912954634,0.443656794965422,1.13627633164361,0.279285234510077,0.283083834373191
2881,53014,10,0.666666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-114.2,47.71,0.3641075,1163.99080614135,7.2,543.349660215082,3000,7.1,0.666666666666667,"Perdix perdix",0,0,0,31,0,1.22673608771022,-0.0124196495468745,1.07242158226928,-0.142381564094543,0.665,0.685656508830789,10,-1.5169912954634,1.22673608771022,1.07242158226928,0.0124196495468745,0.142381564094543
2881,53028,3,0.2,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-111.91,46.12,0.433065,1670.01292842247,5.7,378.040790214692,3000,1.66666666666667,0.2,"Perdix perdix",0,0,0,31,0,0.535783770582457,-1.00861945265789,2.19646587548039,0.58850181087645,0.203,-1.36764869974843,3,-1.5169912954634,0.535783770582457,2.19646587548039,1.00861945265789,0.58850181087645
2881,53040,1,0.0666666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-109.54,45.72,0.1904075,1402.57786162997,7.4,426.069721674412,3000,2,0.0666666666666667,"Perdix perdix",0,0,0,31,0,1.31886306332726,-0.719183005214433,1.60240319047857,-1.98343499892703,0.071,-2.57142886177252,1,-1.5169912954634,1.31886306332726,1.60240319047857,0.719183005214433,1.98343499892703
2881,64009,5,0.333333333333333,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-98.24,47.48,0.367895,442.341182765607,4.4,485.360296343117,3000,1.8,0.333333333333333,"Perdix perdix",0,0,0,31,0,-0.0630415709282734,-0.361880588162258,-0.530603473625038,-0.10223769602069,0.335,-0.685656508830789,4.99999999999999,-1.5169912954634,0.0630415709282734,0.530603473625038,0.361880588162258,0.10223769602069
2881,64012,1,0.0666666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-99.05,47.08,0.388075,512.310964833428,4.8,448.170478917064,3000,2,0.0666666666666667,"Perdix perdix",0,0,0,31,0,0.121212380305797,-0.585997350907545,-0.375177197248002,0.111650952885007,0.071,-2.57142886177252,1,-1.5169912954634,0.121212380305797,0.375177197248002,0.585997350907545,0.111650952885007
2881,64039,4,0.266666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-102.69,48.66,0.30868,674.014000044499,3.2,402.565370171413,3000,1.5,0.266666666666667,"Perdix perdix",0,0,0,31,0,-0.615803424630486,-0.86082713078062,-0.015980699860596,-0.729859913312607,0.269,-0.999702080147938,4.00000000000001,-1.5169912954634,0.615803424630486,0.015980699860596,0.86082713078062,0.729859913312607
2881,64042,6,0.4,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-100.05,47.64,0.377715,532.888594564901,4.5,429.587059244585,3000,1.5,0.4,"Perdix perdix",0,0,0,31,0,-0.0169780831197558,-0.697986495947428,-0.329467402657987,0.00184488734174523,0.401,-0.40130017080888,6,-1.5169912954634,0.0169780831197558,0.329467402657987,0.697986495947428,0.00184488734174523
2881,68025,2,0.133333333333333,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-76.86,45.56,0.4849325,188.455610272043,5.5,838.185403895736,3000,2,0.133333333333333,"Perdix perdix",0,0,0,31,0,0.443656794965422,1.7643471374021,-1.09456820228859,1.13824757386536,0.137,-1.84043376525531,1.99999999999999,-1.5169912954634,0.443656794965422,1.09456820228859,1.7643471374021,1.13824757386536
2881,76005,3,0.2,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-73.4,45.71,0.4210975,33.7838828080713,5.9,974.513945838298,3000,1.33333333333333,0.2,NA,0,0,0,31,0,0.627910746199493,2.58590297189103,-1.43814581465313,0.461657786804154,0.203,-1.36764869974843,3,-1.5169912954634,0.627910746199493,1.43814581465313,2.58590297189103,0.461657786804154
2881,79033,7,0.466666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-107.85,52.25,0.378535897,616.535912026282,1.1,368.101739570555,3000,1.85714285714286,0.466666666666667,"Perdix perdix",1.5,1.5,0.266666666666667,31,0.446808510638298,-1.58313666860936,-1.06851509101521,-0.143658747868288,0.0105456083635855,0.467,-0.132192166496946,7.00000000000001,-0.13783117523953,1.58313666860936,0.143658747868288,1.06851509101521,0.0105456083635855
2881,89016,5,0.333333333333333,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-117.92,47.73,0.3090825,704.22979941909,7.7,413.850842017633,3000,2,0.333333333333333,"Perdix perdix",0,0,0,31,0,1.45705352675281,-0.792817562805273,0.0511386914788846,-0.725593799279676,0.335,-0.685656508830789,4.99999999999999,-1.5169912954634,1.45705352675281,0.0511386914788846,0.792817562805273,0.725593799279676
2881,91049,2,0.133333333333333,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-87.64,44.58,0.4825025,199.179231667035,6.5,768.11914181122,3000,3.5,0.133333333333333,"Perdix perdix",2.77777777777778,2.77777777777778,0.6,31,0.442477876106195,0.904291673050599,1.34210726307983,-1.07074745433935,1.11249190405164,0.137,-1.84043376525531,1.99999999999999,-0.151198508895303,0.904291673050599,1.07074745433935,1.34210726307983,1.11249190405164
2881,91063,1,0.0666666666666667,4.5368580060423,545.410570311614,681.208189550942,0.377540938277946,2.17091680976682,165.939472668183,450.179877552282,0.0943481578066225,-87.87,43.37,0.032333333,223.815466189449,7.7,807.099914872764,3000,2,0.0666666666666667,"Perdix perdix",0,0,0,31,0,1.45705352675281,1.57701685050206,-1.01602214174571,-3.65886958795199,0.071,-2.57142886177252,1,-1.5169912954634,1.45705352675281,1.01602214174571,1.57701685050206,3.65886958795199
3000,11033,10,0.666666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-120.66,51.4,0.32398,1207.50788592637,3.3,528.618838927646,2980,1.5,0.666666666666667,"Bonasa umbellus",0,0,0,43,0,-0.416935766718895,-0.999029528499725,1.08965536428856,-0.952973700143257,0.665,0.685656508830789,10,-1.5169912954634,0.416935766718895,1.08965536428856,0.999029528499725,0.952973700143257
3000,11045,5,0.333333333333333,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-122.06,52.16,0.3895475,930.055678510797,4.9,465.765662956032,2980,1,0.333333333333333,"Bonasa umbellus",0,0,0,43,0,0.461721705854939,-1.20548280429501,0.552962660111401,-0.300941907302168,0.335,-0.685656508830789,4.99999999999999,-1.5169912954634,0.461721705854939,0.552962660111401,1.20548280429501,0.300941907302168
3000,11074,6,0.4,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-120.03,55.43,0.469905,838.091878664118,1.3,514.516809255606,2980,2,0.4,"Bonasa umbellus",0,0,0,43,0,-1.51525760743619,-1.04535034166706,0.375071480632715,0.498168090688114,0.401,-0.40130017080888,6,-1.5169912954634,1.51525760743619,0.375071480632715,1.04535034166706,0.498168090688114
3000,11208,1,0.0666666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-119.71,49.6,0.239395,1218.80310202977,7.5,335.240749409896,2980,1,0.0666666666666667,"Bonasa umbellus",0,0,0,43,0,1.88954009878742,-1.6342168429165,1.11150438877918,-1.79412380038291,0.071,-2.57142886177252,1,-1.5169912954634,1.88954009878742,1.11150438877918,1.6342168429165,1.79412380038291
3000,11222,5,0.333333333333333,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-121.8,50.86,0.27949,1286.4665471881,4,448.891593140473,2980,1.2,0.333333333333333,"Bonasa umbellus",0,0,0,43,0,-0.0325231224678424,-1.26090891340673,1.24238991207068,-1.39540164788413,0.335,-0.685656508830789,4.99999999999999,-1.5169912954634,0.0325231224678424,1.24238991207068,1.26090891340673,1.39540164788413
3000,11223,4,0.266666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-122.85,50.11,0.198134483,1319.14119137762,2,976.139202205976,2980,1,0.266666666666667,"Bonasa umbellus",0,0,0,43,0,-1.13084496318513,0.470936683321225,1.30559446651069,-2.20443636183577,0.269,-0.999702080147938,4.00000000000001,-1.5169912954634,1.13084496318513,1.30559446651069,0.470936683321225,2.20443636183577
3000,11244,7,0.466666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-121.38,52.46,0.3437225,1077.10294602709,3.9,771.616692780551,2980,2,0.466666666666667,"Bonasa umbellus",0,0,0,43,0,-0.087439214503707,-0.200856609412644,0.837405146189644,-0.756645676806006,0.467,-0.132192166496946,7.00000000000001,-1.5169912954634,0.087439214503707,0.837405146189644,0.200856609412644,0.756645676806006
3000,11255,1,0.0666666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-122.8,53.93,0.2863375,752.497794596907,3.6,643.956586551328,2980,1,0.0666666666666667,"Bonasa umbellus",0,0,0,43,0,-0.252187490611301,-0.620180640569011,0.209501630360116,-1.32730712389772,0.071,-2.57142886177252,1,-1.5169912954634,0.252187490611301,0.209501630360116,0.620180640569011,1.32730712389772
3000,3041,4,0.266666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-146.99,64.54,0.38845,284.154812949277,-3.7,329.64056017845,2980,1.75,0.266666666666667,"Bonasa umbellus",0,0,0,43,0,-4.26106220922942,-1.65261173536278,-0.696442725405543,-0.311855925567971,0.269,-0.999702080147938,4.00000000000001,-1.5169912954634,4.26106220922942,0.696442725405543,1.65261173536278,0.311855925567971
3000,33212,5,0.333333333333333,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-115.49,44.96,0.2635025,2081.62806845374,2,650.938606518817,2980,1.6,0.333333333333333,"Bonasa umbellus",1.5,1.5,0.4,43,0.483870967741935,-1.13084496318513,-0.597246860824814,2.78051927525313,-1.55438831487688,0.335,-0.685656508830789,4.99999999999999,-0.0234307966034492,1.13084496318513,2.78051927525313,0.597246860824814,1.55438831487688
3000,4022,3,0.2,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-114.48,52.01,0.4210225,1041.00503302007,2.3,497.046073776905,2980,1,0.2,"Bonasa umbellus",1,0,0,43,0,-0.96609668707754,-1.10273631324883,0.767578754367605,0.0120592087945768,0.203,-1.36764869974843,3,-1.5169912954634,0.96609668707754,0.767578754367605,1.10273631324883,0.0120592087945768
3000,4040,7,0.466666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-114.75,54.08,0.4366,691.385549240607,1.7,504.065672696589,2980,1,0.466666666666667,"Bonasa umbellus",2,0,0,43,0,-1.29559323929273,-1.07967909824998,0.0912884918735846,0.166968657118549,0.467,-0.132192166496946,7.00000000000001,-1.5169912954634,1.29559323929273,0.0912884918735846,1.07967909824998,0.166968657118549
3000,4129,1,0.0666666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-113.11,53.11,0.43038,751.127167249408,2.2,451.5834171359,2980,3,0.0666666666666667,"Bonasa umbellus",0,0,0,43,0,-1.0210127791134,-1.25206710274037,0.206850342398126,0.105114266582512,0.071,-2.57142886177252,1,-1.5169912954634,1.0210127791134,0.206850342398126,1.25206710274037,0.105114266582512
3000,4141,3,0.2,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-115.51,54.75,0.31045,1003.64240471978,-0.4,562.14721968434,2980,1.33333333333333,0.2,"Bonasa umbellus",1,1,0.133333333333333,43,0.428571428571429,-2.44883117204588,-0.888899150323492,0.695305946721082,-1.0875219162128,0.203,-1.36764869974843,3,-0.194123425044586,2.44883117204588,0.695305946721082,0.888899150323492,1.0875219162128
3000,44006,4,0.266666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-70.95,44.92,0.45727,574.944726715866,3.1,1101.83444335064,2980,1.75,0.266666666666667,"Bonasa umbellus",1,1,0.0666666666666667,43,0.363636363636364,-0.526767950790624,0.883806739369219,-0.133950083445491,0.372520144639429,0.269,-0.999702080147938,4.00000000000001,-0.394557950865618,0.526767950790624,0.133950083445491,0.883806739369219,0.372520144639429
3000,44007,1,0.0666666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-70.96,44.62,0.4999875,490.900946863744,3.7,1127.99524028613,2980,1,0.0666666666666667,"Bonasa umbellus",0,0,0,43,0,-0.197271398575436,0.969736879592944,-0.296521085847159,0.797321579964693,0.071,-2.57142886177252,1,-1.5169912954634,0.197271398575436,0.296521085847159,0.969736879592944,0.797321579964693
3000,44013,2,0.133333333333333,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-70.29,44.33,0.4329225,171.485969686009,6.6,1128.94829535211,2980,1,0.133333333333333,"Bonasa umbellus",0,0,0,43,0,1.39529527046464,0.972867371208416,-0.914384931491167,0.130397994546801,0.137,-1.84043376525531,1.99999999999999,-1.5169912954634,1.39529527046464,0.914384931491167,0.972867371208416,0.130397994546801
3000,44019,3,0.2,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-69.43,44.98,0.548445,156.244128596171,5.4,1075.36646607769,2980,1,0.2,"Bonasa umbellus",0,0,0,43,0,0.736302166034262,0.796867606585481,-0.943868153078557,1.27920407665279,0.203,-1.36764869974843,3,-1.5169912954634,0.736302166034262,0.943868153078557,0.796867606585481,1.27920407665279
3000,44032,1,0.0666666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-70.21,45.07,0.5986075,402.322935925426,3.8,1070.15640379595,2980,1,0.0666666666666667,"Bonasa umbellus",0,0,0,43,0,-0.142355306539572,0.77975416070888,-0.467862927614938,1.77804183634153,0.071,-2.57142886177252,1,-1.5169912954634,0.142355306539572,0.467862927614938,0.77975416070888,1.77804183634153
3000,44033,1,0.0666666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-69.03,45.05,0.505585,103.854898949074,5.7,1068.01345173715,2980,1,0.0666666666666667,"Bonasa umbellus",0,0,0,43,0,0.901050442141856,0.772715224878313,-1.04520783096746,0.852985559229236,0.071,-2.57142886177252,1,-1.5169912954634,0.901050442141856,1.04520783096746,0.772715224878313,0.852985559229236
3000,44035,1,0.0666666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-69.92,45.86,0.548745,424.567439729201,3.3,1000.32459492869,2980,1,0.0666666666666667,"Bonasa umbellus",0,0,0,43,0,-0.416935766718895,0.550378230654567,-0.42483402901387,1.28218740738604,0.071,-2.57142886177252,1,-1.5169912954634,0.416935766718895,0.42483402901387,0.550378230654567,1.28218740738604
3000,44041,2,0.133333333333333,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-68.53,45.61,0.44256,149.486888771981,5,1044.76677898086,2980,2.5,0.133333333333333,"Bonasa umbellus",0,0,0,43,0,0.516637797890803,0.696357082784671,-0.956939093648102,0.226237494352436,0.137,-1.84043376525531,1.99999999999999,-1.5169912954634,0.516637797890803,0.956939093648102,0.696357082784671,0.226237494352436
3000,50032,1,0.0666666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-90.7,47.73,0.48592,400.792113788961,3.6,725.857745321548,2980,2,0.0666666666666667,"Bonasa umbellus",0,0,0,43,0,-0.252187490611301,-0.35116062275514,-0.47082409011455,0.657428229664742,0.071,-2.57142886177252,1,-1.5169912954634,0.252187490611301,0.47082409011455,0.35116062275514,0.657428229664742
3000,50033,7,0.466666666666667,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-91.53,47.7,0.35951,497.991354103879,3.1,733.872593994871,2980,1.71428571428571,0.466666666666667,"Bonasa umbellus",0,0,0,43,0,-0.526767950790624,-0.324834319620381,-0.282805679252013,-0.599647896968759,0.467,-0.132192166496946,7.00000000000001,-1.5169912954634,0.526767950790624,0.282805679252013,0.324834319620381,0.599647896968759
3000,53026,2,0.133333333333333,4.05922330097087,832.766004981306,644.192447145439,0.419809841075512,1.82095987337722,304.442618938809,516.966609115645,0.100558746858498,-113.66,46.72,0.2754525,1543.16014366504,4.4,442.968801289066,2980,1,0.133333333333333,"Bonasa umbellus",0,0,0,43,0,0.187141245675616,-1.28036345584909,1.73892797072026,-1.43555230733578,0.137,-1.84043376525531,1.99999999999999,-1.5169912954634,0.187141245675616,1.73892797072026,1.28036345584909,1.43555230733578
